,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nba.g.2023030607,2023-03-06-10:00,Toronto,Denver,"-6.5, O/U 228.5",228.5,81.6,89.32,-115,1.870,True,228.5,18.4,10.68,-105,1.950,False,200,3.000,8.03,7.0,False,-250,1.400,91.96,93.0,True,6.5,-110.0,1.910,23.94,36.43,True,-6.5,-110.0,1.910,76.06,63.57,False
0,nba.g.2023030608,2023-03-06-10:00,Portland,Detroit,"-4.5, O/U 230.5",230.5,67.34,81.98,-105,1.950,False,230.5,32.66,18.02,-115,1.870,True,-200,1.500,87.52,85.9,True,165,2.650,12.48,14.1,False,-4.5,-110.0,1.910,75.21,73.34,True,4.5,-110.0,1.910,24.79,26.66,False
0,nba.g.2023030611,2023-03-06-10:00,Philadelphia,Indiana,"-5.5, O/U 234.5",234.5,91.19,88.61,-110,1.910,True,234.5,8.83,11.39,-110,1.910,False,-250,1.400,74.57,86.83,True,200,3.000,25.42,13.17,False,-5.5,-115.0,1.870,69.14,56.09,False,5.5,-105.0,1.950,30.86,43.91,True
0,nba.g.2023030614,2023-03-06-10:00,Atlanta,Miami,"-2.5, O/U 230.5",230.5,70.6,75.76,-110,1.910,True,230.5,29.39,24.24,-110,1.910,False,115,2.150,30.73,23.12,False,-140,1.720,69.27,76.88,True,2.5,-110.0,1.910,66.98,67.81,True,-2.5,-110.0,1.910,33.02,32.19,False
0,nba.g.2023030623,2023-03-06-10:00,New Orleans,Sacramento,"-4.5, O/U 233.5",233.5,70.02,79.07,-115,1.870,False,233.5,29.97,20.93,-105,1.950,True,150,2.500,27.57,10.42,False,-185,1.550,72.44,89.58,True,4.5,-110.0,1.910,31.04,46.65,False,-4.5,-110.0,1.910,68.96,53.35,True
0,nba.g.2023030706,2023-03-07-10:00,Utah,Dallas,"-10.5, O/U 235.5",235.5,73.9,76.81,-115,1.870,True,235.5,26.09,23.19,-105,1.950,False,400,5.000,13.11,4.22,False,-550,1.180,86.89,95.78,True,10.5,-110.0,1.910,30.17,53.01,True,-10.5,-110.0,1.910,69.83,46.99,False
0,nba.g.2023030708,2023-03-07-10:00,Washington,Detroit,"-10.5, O/U 222.5",222.5,,,-110,1.910,True,222.5,,,-110,1.910,False,-550,1.180,,,True,400,5.000,,,False,-10.5,-115.0,1.870,,,False,10.5,-105.0,1.950,,,True
0,nba.g.2023030710,2023-03-07-10:00,Brooklyn,Houston,"-6.5, O/U 230.5",230.5,84.11,83.41,-115,1.870,False,230.5,15.89,16.59,-105,1.950,True,-250,1.400,97.34,90.55,True,200,3.000,2.66,9.45,False,-6.5,-110.0,1.910,68.36,52.32,True,6.5,-110.0,1.910,31.64,47.68,False
0,nba.g.2023030713,2023-03-07-10:00,Memphis,LA Lakers,"-0.5, O/U 223.5",223.5,94.43,94.51,-115,1.870,False,223.5,5.57,5.49,-105,1.950,True,-115,1.870,18.77,31.13,False,-105,1.950,81.24,68.87,True,0.5,-115.0,1.870,21.09,22.48,False,-0.5,-105.0,1.950,78.91,77.52,True
0,nba.g.2023030716,2023-03-07-10:00,Philadelphia,Minnesota,"-3.5, O/U 226.5",226.5,92.5,94.54,-110,1.910,False,226.5,7.51,5.46,-110,1.910,True,135,2.350,62.3,44.56,True,-160,1.620,37.68,55.44,False,3.5,-110.0,1.910,76.66,73.31,True,-3.5,-110.0,1.910,23.34,26.69,False
0,nba.g.2023030718,2023-03-07-10:00,Charlotte,New York,"-9.5, O/U 225.5",225.5,91.29,92.98,-110,1.910,False,225.5,8.71,7.02,-110,1.910,True,360,4.600,15.1,3.75,True,-500,1.200,84.9,96.25,False,9.5,-105.0,1.950,44.67,37.18,True,-9.5,-115.0,1.870,55.33,62.82,False
0,nba.g.2023030719,2023-03-07-10:00,Milwaukee,Orlando,"-2.5, O/U 227.5",219.5,86.88,86.17,-250,1.420,True,219.5,13.12,13.83,195,2.950,False,-140,1.720,94.33,84.82,True,115,2.150,5.67,15.18,False,-2.5,-110.0,1.910,49.65,72.64,True,2.5,-110.0,1.910,50.35,27.36,False
0,nba.g.2023030725,2023-03-07-10:00,Golden State,Oklahoma City,"-4.5, O/U 243.5",243.5,78.88,76.23,-110,1.910,True,243.5,21.13,23.77,-110,1.910,False,-175,1.570,92.89,84.82,False,145,2.450,7.11,15.18,True,-4.5,-105.0,1.950,69.47,52.44,False,4.5,-115.0,1.870,30.53,47.56,True
0,nba.g.2023030802,2023-03-08-10:00,Portland,Boston,"-10.5, O/U 230.5",230.5,80.73,83.55,-110,1.910,False,230.5,19.27,16.45,-110,1.910,True,340,4.400,41.92,5.81,False,-450,1.220,58.08,94.19,True,10.5,-115.0,1.870,78.83,70.24,False,-10.5,-105.0,1.950,21.17,29.76,True
0,nba.g.2023030803,2023-03-08-10:00,Dallas,New Orleans,"-2.5, O/U 233.5",233.5,68.88,68.02,-110,1.910,False,233.5,31.12,31.98,-110,1.910,True,-140,1.720,92.49,75.1,False,115,2.150,7.52,24.9,True,-2.5,-110.0,1.910,59.26,68.49,False,2.5,-110.0,1.910,40.74,31.51,True
0,nba.g.2023030807,2023-03-08-10:00,Chicago,Denver,"-8.5, O/U 225.5",225.5,89.16,88.26,-110,1.910,False,225.5,10.83,11.74,-110,1.910,True,300,4.000,4.25,6.85,True,-400,1.250,95.75,93.15,False,8.5,-105.0,1.950,60.17,52.71,True,-8.5,-115.0,1.870,39.83,47.29,False
0,nba.g.2023030812,2023-03-08-10:00,Toronto,LA Clippers,"-2.5, O/U 230.5",230.5,74.2,73.82,-110,1.910,False,230.5,25.8,26.18,-110,1.910,True,125,2.250,6.04,10.6,False,-150,1.670,93.95,89.4,True,2.5,-110.0,1.910,51.16,48.71,False,-2.5,-110.0,1.910,48.84,51.29,True
0,nba.g.2023030814,2023-03-08-10:00,Cleveland,Miami,"-1.5, O/U 215.5",215.5,90.63,85.7,-110,1.910,False,215.5,9.38,14.3,-110,1.910,True,-115,1.870,35.07,56.67,True,-105,1.950,64.92,43.33,False,-1.5,-105.0,1.950,24.55,24.25,True,1.5,-115.0,1.870,75.45,75.75,False
0,nba.g.2023030821,2023-03-08-10:00,Oklahoma City,Phoenix,"-11.5, O/U 231.5",231.5,85.31,82.18,-110,1.910,True,231.5,14.69,17.82,-110,1.910,False,450,5.500,38.49,6.11,False,-650,1.160,61.51,93.89,True,11.5,-115.0,1.870,61.7,69.03,False,-11.5,-105.0,1.950,38.3,30.97,True
0,nba.g.2023030827,2023-03-08-10:00,Atlanta,Washington,"-2.5, O/U 237.5",237.5,65.25,64.63,-110,1.910,True,237.5,34.75,35.37,-110,1.910,False,-150,1.670,26.32,71.85,True,125,2.250,73.68,28.15,False,-2.5,-115.0,1.870,36.56,28.5,False,2.5,-105.0,1.950,63.44,71.5,True
0,nba.g.2023030908,2023-03-09-10:00,Charlotte,Detroit,"-3.5, O/U 225.5",225.5,79.59,78.6,-105,1.950,False,225.5,20.42,21.4,-115,1.870,True,-175,1.570,70.16,75.2,True,145,2.450,29.83,24.8,False,-3.5,-110.0,1.910,69.57,58.98,True,3.5,-110.0,1.910,30.43,41.02,False
0,nba.g.2023030911,2023-03-09-10:00,Houston,Indiana,"-9.5, O/U 236.5",236.5,58.03,49.68,-110,1.910,True,236.5,41.97,50.32,-110,1.910,False,340,4.400,28.27,5.48,False,-450,1.220,71.74,94.52,True,9.5,-110.0,1.910,42.61,48.22,True,-9.5,-110.0,1.910,57.39,51.78,False
0,nba.g.2023030915,2023-03-09-10:00,Brooklyn,Milwaukee,"-9.5, O/U 233.5",233.5,78.06,75.58,-110,1.910,False,233.5,21.94,24.42,-110,1.910,True,340,4.400,20.81,5.93,False,-450,1.220,79.18,94.07,True,9.5,-110.0,1.910,51.95,49.19,True,-9.5,-110.0,1.910,48.05,50.81,False
0,nba.g.2023030919,2023-03-09-10:00,Utah,Orlando,"-4.5, O/U 232.5",232.5,52.42,52.9,-115,1.870,True,232.5,47.59,47.1,-105,1.950,False,155,2.550,25.41,18.42,True,-190,1.530,74.59,81.58,False,4.5,-110.0,1.910,80.81,83.55,True,-4.5,-110.0,1.910,19.19,16.45,False
0,nba.g.2023030923,2023-03-09-10:00,New York,Sacramento,"-2.5, O/U 239.5",239.5,66.08,65.87,-110,1.910,False,239.5,33.92,34.13,-110,1.910,True,110,2.100,27.48,26.12,False,-135,1.750,72.53,73.88,True,2.5,-115.0,1.870,84.45,73.14,False,-2.5,-105.0,1.950,15.55,26.86,True
0,nba.g.2023030929,2023-03-09-10:00,Golden State,Memphis,"-2.5, O/U 235.5",235.5,72.58,72.3,-110,1.910,True,235.5,27.41,27.7,-110,1.910,False,-140,1.720,63.42,69.04,False,115,2.150,36.57,30.96,True,-2.5,-110.0,1.910,77.17,76.8,False,2.5,-110.0,1.910,22.83,23.2,True
0,nba.g.2023031013,2023-03-10-10:00,Toronto,LA Lakers,"-2.5, O/U 224.5",224.5,78.9,87.86,-110,1.910,True,224.5,21.1,12.14,-110,1.910,False,-140,1.720,22.32,30.23,False,115,2.150,77.69,69.77,True,-2.5,-115.0,1.870,13.5,10.06,False,2.5,-105.0,1.950,86.5,89.94,True
0,nba.g.2023031014,2023-03-10-10:00,Cleveland,Miami,"-3.5, O/U 211.5",211.5,71.63,70.63,-115,1.870,True,211.5,28.38,29.37,-105,1.950,False,125,2.250,40.91,34.47,False,-155,1.650,59.09,65.53,True,3.5,-110.0,1.910,33.48,32.34,False,-3.5,-110.0,1.910,66.52,67.66,True
0,nba.g.2023031016,2023-03-10-10:00,Brooklyn,Minnesota,"-4.5, O/U 226.5",226.5,37.76,40.72,-110,1.910,True,226.5,62.25,59.28,-110,1.910,False,155,2.550,22.23,19.15,True,-190,1.530,77.77,80.85,False,4.5,-110.0,1.910,36.49,45.9,True,-4.5,-110.0,1.910,63.51,54.1,False
0,nba.g.2023031020,2023-03-10-10:00,Portland,Philadelphia,"-8.5, O/U 235.5",235.5,70.57,69.06,-110,1.910,True,235.5,29.43,30.94,-110,1.910,False,290,3.900,16.77,6.29,False,-375,1.260,83.24,93.71,True,8.5,-105.0,1.950,22.11,18.61,True,-8.5,-115.0,1.870,77.89,81.39,False
0,nba.g.2023031024,2023-03-10-10:00,Denver,San Antonio,"-12.5, O/U 236.5",236.5,60.38,58.59,-110,1.910,True,236.5,39.63,41.41,-110,1.910,False,-900,1.110,71.17,92.19,False,575,6.750,28.83,7.81,True,-12.5,-115.0,1.870,55.16,53.68,False,12.5,-105.0,1.950,44.84,46.32,True
0,nba.g.2023031027,2023-03-10-10:00,Atlanta,Washington,"-1.5, O/U 236.5",236.5,63.79,74.85,-115,1.870,False,236.5,36.21,25.15,-105,1.950,True,-120,1.830,39.77,58.91,True,100,2.000,60.23,41.09,False,-1.5,-110.0,1.910,39.91,43.35,True,1.5,-110.0,1.910,60.09,56.65,False
0,nba.g.2023031101,2023-03-11-10:00,Boston,Atlanta,"-4.5, O/U 238.5",238.5,62.93,63.13,-115,1.870,True,238.5,37.09,36.87,-105,1.950,False,-190,1.530,89.43,82.19,True,155,2.550,10.57,17.81,False,-4.5,-115.0,1.870,57.76,51.69,True,4.5,-105.0,1.950,42.24,48.31,False
0,nba.g.2023031103,2023-03-11-10:00,Oklahoma City,New Orleans,"-1.5, O/U 232.5",232.5,72.38,73.87,-105,1.950,False,232.5,27.61,26.13,-115,1.870,True,-105,1.950,22.59,23.68,True,-115,1.870,77.41,76.32,False,1.5,-120.0,1.830,52.43,53.17,True,-1.5,100.0,2.000,47.57,46.83,False
0,nba.g.2023031108,2023-03-11-10:00,Indiana,Detroit,"-3.5, O/U 228.5",228.5,84.91,84.9,-110,1.910,True,228.5,15.09,15.1,-110,1.910,False,-155,1.650,89.84,87.16,True,125,2.250,10.16,12.84,False,-3.5,-110.0,1.910,62.53,63.23,True,3.5,-110.0,1.910,37.47,36.77,False
0,nba.g.2023031109,2023-03-11-10:00,Milwaukee,Golden State,"-3.5, O/U 240.5",240.5,78.77,81.51,-110,1.910,True,240.5,21.23,18.49,-110,1.910,False,135,2.350,16.5,40.71,False,-160,1.620,83.49,59.29,True,3.5,-110.0,1.910,32.02,45.61,False,-3.5,-110.0,1.910,67.98,54.39,True
0,nba.g.2023031110,2023-03-11-10:00,Chicago,Houston,"-7.5, O/U 224.5",224.5,92.74,93.83,-105,1.950,True,224.5,7.27,6.17,-115,1.870,False,-300,1.340,86.74,91.2,True,230,3.300,13.26,8.8,False,-7.5,-110.0,1.910,37.42,31.66,True,7.5,-110.0,1.910,62.58,68.34,False
0,nba.g.2023031112,2023-03-11-10:00,New York,LA Clippers,"-5.5, O/U 226.5",226.5,84.11,85.14,-115,1.870,False,226.5,15.89,14.86,-105,1.950,True,170,2.700,25.87,13.99,False,-210,1.480,74.14,86.01,True,5.5,-110.0,1.910,69.12,74.17,False,-5.5,-110.0,1.910,30.88,25.83,True
0,nba.g.2023031119,2023-03-11-10:00,Miami,Orlando,"-2.5, O/U 221.5",221.5,85.6,85.93,-115,1.870,True,221.5,14.39,14.07,-105,1.950,False,-135,1.740,85.56,76.48,False,115,2.150,14.44,23.52,True,-2.5,-110.0,1.910,56.21,55.83,False,2.5,-110.0,1.910,43.79,44.17,True
0,nba.g.2023031121,2023-03-11-10:00,Sacramento,Phoenix,"-4.5, O/U 240.5",240.5,68.72,72.77,-105,1.950,True,240.5,31.29,27.23,-115,1.870,False,140,2.400,18.5,14.42,True,-165,1.600,81.5,85.58,False,4.5,-115.0,1.870,52.66,53.85,True,-4.5,-105.0,1.950,47.34,46.15,False
0,nba.g.2023031129,2023-03-11-10:00,Dallas,Memphis,"-8.5, O/U 221.5",221.5,86.44,89.06,-110,1.910,False,221.5,13.56,10.94,-110,1.910,True,240,3.400,40.71,18.52,False,-300,1.330,59.3,81.48,True,8.5,-115.0,1.870,58.74,72.81,True,-8.5,-105.0,1.950,41.26,27.19,False
0,nba.g.2023031130,2023-03-11-10:00,Utah,Charlotte,"-1.5, O/U 228.5",228.5,85.14,87.76,-110,1.910,True,228.5,14.84,12.24,-110,1.910,False,-115,1.870,62.69,67.8,True,-105,1.950,37.31,32.2,False,-1.5,-105.0,1.950,54.02,56.85,True,1.5,-115.0,1.870,45.98,43.15,False
0,nba.g.2023031203,2023-03-12-10:00,Portland,New Orleans,"-3.5, O/U 221.5",221.5,66.84,84.34,-110,1.910,True,221.5,33.16,15.66,-110,1.910,False,120,2.200,67.91,56.71,False,-145,1.700,32.09,43.29,True,3.5,-115.0,1.870,44.74,60.5,False,-3.5,-105.0,1.950,55.26,39.5,True
0,nba.g.2023031207,2023-03-12-10:00,Brooklyn,Denver,"-9.5, O/U 228.5",228.5,71.95,74.96,-115,1.870,True,228.5,28.05,25.04,-105,1.950,False,290,3.900,18.28,7.36,True,-375,1.260,81.72,92.64,False,9.5,-115.0,1.870,46.28,64.6,True,-9.5,-105.0,1.950,53.72,35.4,False
0,nba.g.2023031213,2023-03-12-10:00,New York,LA Lakers,"-2.5, O/U 225.5",225.5,76.71,82.09,-110,1.910,False,225.5,23.29,17.91,-110,1.910,True,120,2.200,11.21,12.72,True,-145,1.690,88.79,87.28,False,2.5,-105.0,1.950,45.03,55.17,True,-2.5,-115.0,1.870,54.97,44.83,False
0,nba.g.2023031220,2023-03-12-10:00,Washington,Philadelphia,"-7.5, O/U 227.5",227.5,80.65,86.8,-110,1.910,False,227.5,19.35,13.2,-110,1.910,True,230,3.300,11.22,5.49,False,-300,1.340,88.78,94.51,True,7.5,-110.0,1.910,82.05,57.45,False,-7.5,-110.0,1.910,17.95,42.55,True
0,nba.g.2023031224,2023-03-12-10:00,Oklahoma City,San Antonio,"-3.5, O/U 236.5",236.5,76.73,74.67,-110,1.910,False,236.5,23.27,25.33,-110,1.910,True,-165,1.610,83.42,80.42,True,135,2.350,16.58,19.58,False,-3.5,-110.0,1.910,68.84,61.66,True,3.5,-110.0,1.910,31.16,38.34,False
0,nba.g.2023031230,2023-03-12-10:00,Cleveland,Charlotte,"-9.5, O/U 220.5",220.5,89.0,86.36,-110,1.910,True,220.5,10.99,13.64,-110,1.910,False,-500,1.200,87.58,92.56,True,375,4.750,12.42,7.44,False,-9.5,-115.0,1.870,52.58,37.42,False,9.5,-105.0,1.950,47.42,62.58,True
0,nba.g.2023031301,2023-03-13-10:00,Minnesota,Atlanta,"-4.5, O/U 241.5",241.5,50.85,55.93,-110,1.910,True,241.5,49.15,44.07,-110,1.910,False,150,2.500,10.31,9.32,True,-185,1.550,89.69,90.68,False,4.5,-110.0,1.910,26.92,36.08,True,-4.5,-110.0,1.910,73.08,63.92,False
0,nba.g.2023031306,2023-03-13-10:00,Memphis,Dallas,"-4.5, O/U 219.5",219.5,86.84,87.92,-115,1.870,False,219.5,13.15,12.08,-105,1.950,True,-175,1.570,68.89,49.68,True,145,2.450,31.11,50.32,False,-4.5,-110.0,1.910,28.12,24.06,True,4.5,-110.0,1.910,71.88,75.94,False
0,nba.g.2023031308,2023-03-13-10:00,Indiana,Detroit,"-3.5, O/U 226.5",226.5,84.25,85.47,-110,1.910,False,226.5,15.75,14.53,-110,1.910,True,-165,1.600,87.73,76.79,False,135,2.350,12.26,23.21,True,-3.5,-115.0,1.870,79.98,73.77,False,3.5,-105.0,1.950,20.02,26.23,True
0,nba.g.2023031309,2023-03-13-10:00,Phoenix,Golden State,"-4.5, O/U 234.5",234.5,69.66,81.01,-115,1.870,True,234.5,30.35,18.99,-105,1.950,False,150,2.500,30.0,18.48,False,-185,1.550,69.98,81.52,True,4.5,-110.0,1.910,70.79,73.29,False,-4.5,-110.0,1.910,29.21,26.71,True
0,nba.g.2023031310,2023-03-13-10:00,Boston,Houston,"-12.5, O/U 232.5",232.5,82.52,80.1,-115,1.870,False,232.5,17.48,19.9,-105,1.950,True,-900,1.110,55.09,93.47,False,575,6.750,44.91,6.53,True,-12.5,-115.0,1.870,76.68,75.88,False,12.5,-105.0,1.950,23.32,24.12,True
0,nba.g.2023031314,2023-03-13-10:00,Utah,Miami,"-8.5, O/U 225.5",225.5,77.61,83.5,-115,1.870,True,225.5,22.39,16.5,-105,1.950,False,260,3.600,33.88,8.14,False,-350,1.300,66.13,91.86,True,8.5,-110.0,1.910,80.47,79.59,True,-8.5,-110.0,1.910,19.53,20.41,False
0,nba.g.2023031323,2023-03-13-10:00,Milwaukee,Sacramento,"-3.5, O/U 245.5",245.5,64.64,65.59,-115,1.870,True,245.5,35.35,34.41,-105,1.950,False,-150,1.660,58.1,71.06,True,125,2.250,41.88,28.94,False,-3.5,-105.0,1.950,42.0,47.74,True,3.5,-115.0,1.870,58.0,52.26,False
0,nba.g.2023031403,2023-03-14-10:00,LA Lakers,New Orleans,"-1.5, O/U 227.5",227.5,93.05,92.43,-110,1.910,True,227.5,6.96,7.57,-110,1.910,False,100,2.000,66.54,60.48,True,-120,1.830,33.46,39.52,False,1.5,-110.0,1.910,68.2,68.99,True,-1.5,-110.0,1.910,31.8,31.01,False
0,nba.g.2023031421,2023-03-14-10:00,Milwaukee,Phoenix,"-1.5, O/U 231.5",231.5,89.98,91.46,-110,1.910,False,231.5,10.01,8.54,-110,1.910,True,-120,1.830,91.15,77.24,True,100,2.000,8.85,22.76,False,-1.5,-110.0,1.910,56.94,62.57,True,1.5,-110.0,1.910,43.06,37.43,False
0,nba.g.2023031422,2023-03-14-10:00,New York,Portland,"-2.5, O/U 229.5",229.5,84.83,88.63,-110,1.910,True,229.5,15.18,11.37,-110,1.910,False,-155,1.650,76.62,72.51,True,125,2.250,23.38,27.49,False,-2.5,-115.0,1.870,33.56,37.82,True,2.5,-105.0,1.950,66.44,62.18,False
0,nba.g.2023031424,2023-03-14-10:00,Orlando,San Antonio,"-6.5, O/U 233.5",233.5,71.95,74.43,-110,1.910,True,233.5,28.05,25.57,-110,1.910,False,-275,1.360,71.33,81.06,False,220,3.200,28.68,18.94,True,-6.5,-115.0,1.870,53.57,33.84,False,6.5,-105.0,1.950,46.43,66.16,True
0,nba.g.2023031425,2023-03-14-10:00,Brooklyn,Oklahoma City,"-1.5, O/U 233.5",233.5,67.14,64.5,-110,1.910,False,233.5,32.85,35.5,-110,1.910,True,100,2.000,32.16,33.52,False,-120,1.830,67.84,66.48,True,1.5,-110.0,1.910,55.35,53.84,False,-1.5,-110.0,1.910,44.65,46.16,True
0,nba.g.2023031427,2023-03-14-10:00,Detroit,Washington,"-12.5, O/U 222.5",222.5,84.13,83.62,-105,1.950,False,222.5,15.86,16.38,-115,1.870,True,600,7.000,63.79,5.0,False,-900,1.110,36.21,95.0,True,12.5,-105.0,1.950,65.81,72.63,False,-12.5,-115.0,1.870,34.19,27.37,True
0,nba.g.2023031428,2023-03-14-10:00,Denver,Toronto,"-1.5, O/U 228.5",228.5,89.98,89.96,-110,1.910,True,228.5,10.02,10.04,-110,1.910,False,-125,1.800,80.5,32.61,False,105,2.050,19.51,67.39,True,-1.5,-110.0,1.910,62.52,63.2,False,1.5,-110.0,1.910,37.48,36.8,True
0,nba.g.2023031430,2023-03-14-10:00,Cleveland,Charlotte,"-5.5, O/U 218.5",218.5,85.25,85.15,-110,1.910,True,218.5,14.76,14.85,-110,1.910,False,-225,1.450,83.92,85.26,True,180,2.800,16.08,14.74,False,-5.5,-110.0,1.910,48.55,40.25,True,5.5,-110.0,1.910,51.45,59.75,False
0,nba.g.2023031504,2023-03-15-10:00,Sacramento,Chicago,"-1.5, O/U 237.5",237.5,80.48,81.32,-110,1.910,False,237.5,19.51,18.68,-110,1.910,True,-120,1.830,81.33,54.81,True,100,2.000,18.66,45.19,False,-0.5,-115.0,1.870,42.7,42.35,True,0.5,-105.0,1.950,57.3,57.65,False
0,nba.g.2023031505,2023-03-15-10:00,Philadelphia,Cleveland,"-2.5, O/U 221.5",221.5,90.19,92.29,-110,1.910,True,221.5,9.8,7.71,-110,1.910,False,-140,1.720,72.91,72.7,True,115,2.150,27.1,27.3,False,-2.5,-110.0,1.910,54.54,58.02,True,2.5,-110.0,1.910,45.46,41.98,False
0,nba.g.2023031510,2023-03-15-10:00,LA Lakers,Houston,"-2.5, O/U 233.5",233.5,66.56,67.3,-110,1.910,False,233.5,33.44,32.7,-110,1.910,True,-140,1.720,96.54,87.97,False,115,2.150,3.46,12.03,True,-2.5,-110.0,1.910,81.24,76.23,False,2.5,-110.0,1.910,18.76,23.77,True
0,nba.g.2023031512,2023-03-15-10:00,Golden State,LA Clippers,"-3.5, O/U 235.5",235.5,38.44,45.43,-110,1.910,True,235.5,61.55,54.57,-110,1.910,False,135,2.350,34.4,32.73,False,-160,1.620,65.61,67.27,True,3.5,-110.0,1.910,58.53,59.72,False,-3.5,-110.0,1.910,41.47,40.28,True
0,nba.g.2023031514,2023-03-15-10:00,Memphis,Miami,"-4.5, O/U 219.5",219.5,63.28,69.85,-110,1.910,True,219.5,36.72,30.15,-110,1.910,False,155,2.550,36.99,13.72,False,-190,1.530,63.01,86.28,True,4.5,-115.0,1.870,49.03,54.69,False,-4.5,-105.0,1.950,50.97,45.31,True
0,nba.g.2023031516,2023-03-15-10:00,Boston,Minnesota,"-3.5, O/U 231.5",231.5,67.32,69.58,-110,1.910,False,231.5,32.67,30.42,-110,1.910,True,-175,1.570,82.3,87.11,True,145,2.450,17.7,12.89,False,-3.5,-115.0,1.870,64.66,61.73,False,3.5,-105.0,1.950,35.34,38.27,True
0,nba.g.2023031524,2023-03-15-10:00,Dallas,San Antonio,"-4.5, O/U 226.5",226.5,88.25,94.73,-110,1.910,True,226.5,11.74,5.27,-110,1.910,False,-190,1.530,69.52,88.48,True,155,2.550,30.48,11.52,False,-4.5,-105.0,1.950,71.35,64.3,True,4.5,-115.0,1.870,28.65,35.7,False
0,nba.g.2023031608,2023-03-16-10:00,Denver,Detroit,"-14.5, O/U 230.5",230.5,74.98,74.24,-110,1.910,False,230.5,25.0,25.76,-110,1.910,True,-1600,1.060,80.88,91.8,True,875,9.750,19.13,8.2,False,-14.5,-115.0,1.870,46.21,33.47,True,14.5,-105.0,1.950,53.79,66.53,False
0,nba.g.2023031615,2023-03-16-10:00,Indiana,Milwaukee,"-12.5, O/U 236.5",236.5,77.35,80.59,-110,1.910,True,236.5,22.65,19.41,-110,1.910,False,550,6.500,31.66,4.18,True,-800,1.120,68.34,95.82,False,12.5,-115.0,1.870,62.13,61.24,True,-12.5,-105.0,1.950,37.87,38.76,False
0,nba.g.2023031617,2023-03-16-10:00,Sacramento,Brooklyn,"-2.5, O/U 237.5",237.5,83.03,83.28,-115,1.870,False,237.5,16.97,16.72,-105,1.950,True,125,2.250,60.7,21.05,True,-150,1.670,39.3,78.95,False,2.5,-105.0,1.950,88.45,86.28,True,-2.5,-115.0,1.870,11.55,13.72,False
0,nba.g.2023031621,2023-03-16-10:00,Orlando,Phoenix,"-8.5, O/U 228.5",228.5,85.22,83.85,-110,1.910,True,228.5,14.79,16.15,-110,1.910,False,275,3.750,8.84,5.16,False,-350,1.280,91.16,94.84,True,8.5,-115.0,1.870,33.48,42.02,True,-8.5,-105.0,1.950,66.52,57.98,False
0,nba.g.2023031628,2023-03-16-10:00,Oklahoma City,Toronto,"-6.5, O/U 231.5",231.5,78.54,78.48,-105,1.950,True,231.5,21.46,21.52,-115,1.870,False,200,3.000,44.48,9.63,False,-250,1.400,55.53,90.37,True,6.5,-110.0,1.910,64.98,76.88,False,-6.5,-110.0,1.910,35.02,23.12,True
0,nba.g.2023031701,2023-03-17-10:00,Golden State,Atlanta,"-3.5, O/U 247.5",247.5,38.89,39.74,-110,1.910,False,247.5,61.09,60.26,-110,1.910,True,135,2.350,50.59,21.77,False,-160,1.620,49.41,78.23,True,3.5,-115.0,1.870,71.02,84.78,False,-3.5,-105.0,1.950,28.98,15.22,True
0,nba.g.2023031704,2023-03-17-10:00,Minnesota,Chicago,"-2.5, O/U 220.5",220.5,89.8,92.05,-115,1.870,True,220.5,10.2,7.95,-105,1.950,False,115,2.150,24.27,19.3,False,-140,1.720,75.71,80.7,True,2.5,-110.0,1.910,57.14,70.26,False,-2.5,-110.0,1.910,42.86,29.74,True
0,nba.g.2023031705,2023-03-17-10:00,Washington,Cleveland,"-5.5, O/U 220.5",220.5,66.3,68.5,-115,1.870,False,220.5,33.7,31.5,-105,1.950,True,180,2.800,11.3,11.72,False,-225,1.450,88.7,88.28,True,5.5,-110.0,1.910,29.23,38.23,False,-5.5,-110.0,1.910,70.77,61.77,True
0,nba.g.2023031710,2023-03-17-10:00,New Orleans,Houston,"-5.5, O/U 228.5",228.5,81.89,82.84,-105,1.950,False,228.5,18.11,17.16,-115,1.870,True,-225,1.450,75.23,81.95,False,180,2.800,24.77,18.05,True,-5.5,-110.0,1.910,41.68,33.51,False,5.5,-110.0,1.910,58.32,66.49,True
0,nba.g.2023031713,2023-03-17-10:00,Dallas,LA Lakers,"-3.5, O/U 230.5",230.5,94.28,93.79,-115,1.870,False,230.5,5.71,6.21,-105,1.950,True,145,2.450,12.65,12.66,True,-175,1.570,87.35,87.34,False,3.5,-105.0,1.950,56.09,65.61,True,-3.5,-115.0,1.870,43.91,34.39,False
